date,value,Wind,Rain,Temp,Humidity
2019-09-09,5.0,1.3325,0.0,19.6894,51.3958
2019-09-10,9.0,1.0805,0.0,20.5638,53.9583
2019-09-11,11.0,1.379,0.0,22.2975,60.0208
2019-09-12,16.0,1.0447,0.0,24.2789,53.5139
2019-09-13,17.0,1.0774,0.0,25.4326,49.8333
2019-09-14,21.0,0.9193,0.0,25.4044,53.1111
2019-09-15,19.0,1.0811,0.0,25.1972,54.0139
2019-09-16,21.0,1.0654,0.0,26.0453,55.4653
2019-09-17,15.0,1.8733,0.0,26.1183,52.6458
2019-09-18,14.0,1.2535,0.0,24.2867,59.2639
2019-09-19,8.0,1.4158,1.8,20.4145,58.5208
2019-09-20,9.0,1.2459,0.0,19.9771,45.7361
2019-09-21,11.0,1.099,0.0,19.7566,43.6806
2019-09-22,17.0,1.3397,0.8,18.1821,62.0208
2019-09-23,20.0,1.3775,0.0,18.1351,71.3264
2019-09-24,21.0,0.92,0.0,20.0581,65.3681
2019-09-25,17.0,1.0151,0.0,20.8891,61.7639
2019-09-30,10.0,1.4465,0.0,23.6426,56.8611
2019-10-01,11.0,0.9924,0.0,22.9978,61.4167
2019-10-02,7.0,1.529,1.2,22.2767,60.3958
2019-10-03,5.0,2.0838,0.0,19.6444,33.2361
2019-10-04,14.0,1.3843,0.0,16.3973,54.9583
2019-10-05,20.0,1.1099,0.0,17.9082,54.7847
2019-10-06,27.0,1.3436,0.0,17.5538,62.875
2019-10-07,7.0,1.6331,17.4,16.807,73.1944
2019-10-08,17.0,1.0482,0.0,16.9138,65.4514
2019-10-09,22.0,1.1234,2.0,14.7872,84.2917
2019-10-10,19.0,1.0882,0.0,15.737,79.4236
2019-10-11,24.0,1.0581,0.0,16.1654,73.1111
2019-10-12,32.0,0.8972,0.0,16.0106,75.2569
2019-10-13,40.0,0.891,0.0,16.0819,77.6806
2019-10-14,32.0,0.7966,0.4,17.9801,74.4306
2019-10-15,25.0,2.3252,15.0,16.6474,94.8819
2019-10-16,7.0,1.2953,0.8,16.0236,66.25
2019-10-17,12.0,1.1458,0.0,16.2569,71.1181
2019-10-18,11.0,1.2051,1.2,15.737,86.1597
2019-10-19,16.0,1.4525,7.0,15.7189,92.9167
2019-10-21,7.0,2.0543,55.8,16.7457,95.2708
2019-10-22,12.0,1.1008,0.2,18.8303,83.0556
2019-10-24,22.0,1.8313,22.8,16.3458,92.9861
2019-10-25,16.0,0.8514,0.0,17.5017,79.0
2019-10-26,20.0,0.8731,0.0,18.1027,72.6573
2019-10-27,21.0,0.7729,0.0,17.8227,72.1111
2019-10-28,35.0,0.9585,0.0,16.7848,79.5486
2019-10-29,33.0,1.0183,4.0,15.7653,91.1458
2019-10-30,19.0,1.5466,0.0,13.9703,82.1111
2019-11-06,13.0,1.0381,11.0,10.9779,90.2222
2019-11-07,15.0,1.2572,9.0,9.5933,92.2639
2019-11-08,7.0,1.6607,11.6,10.3541,89.8611
2019-11-09,15.0,1.296,0.0,10.4669,77.1389
2019-11-10,25.0,0.9549,0.0,9.7033,78.4722
2019-11-11,16.0,1.0172,8.4,8.5549,82.7639
2019-11-12,10.0,1.3233,7.0,8.5205,92.0625
2019-11-13,19.0,1.5203,0.0,9.9939,67.3681
2019-11-15,17.0,2.0913,16.2,8.0906,91.8056
2019-11-16,20.0,0.9286,2.0,8.2483,90.3264
2019-11-18,23.0,0.9295,3.4,7.6354,89.6528
2019-11-19,12.0,1.2911,22.4,8.1864,96.6736
2019-11-20,15.0,1.2976,2.4,9.9531,94.0347
2019-11-21,27.0,1.0964,0.4,10.3233,89.4792
2019-11-22,23.0,1.3467,6.0,10.0292,96.3819
2019-11-23,5.0,3.2276,13.6,11.4188,88.3611
2019-11-24,8.0,2.5474,11.2,11.8769,87.4444
2019-11-25,11.0,1.4643,0.0,13.9861,80.0069
2019-11-26,24.0,0.7033,0.0,11.642,86.4444
2019-11-27,21.0,1.2016,24.6,10.4338,96.4097
2019-11-28,23.0,1.1932,0.0,10.4349,89.9653
2019-11-29,30.0,1.0269,0.0,8.3471,91.6597
2019-11-30,24.0,1.1572,0.0,6.6501,90.7639
2019-12-01,24.0,1.0342,16.8,7.6478,93.2014
2019-12-02,12.0,1.3001,1.6,8.1943,85.2083
2019-12-03,13.0,1.1742,0.0,9.169,70.7569
2019-12-04,17.0,1.163,0.0,6.8675,57.1986
2019-12-05,38.0,0.7801,0.0,6.1303,73.2986
2019-12-06,50.0,0.9887,0.0,5.5714,75.3681
2019-12-07,43.0,1.2592,0.0,7.2785,71.9444
2019-12-08,53.0,0.9458,0.0,7.6425,77.7153
2019-12-09,60.0,1.0999,0.4,7.7499,86.7917
2019-12-10,20.0,3.1312,0.2,11.091,33.8958
2019-12-11,23.0,1.087,0.0,6.1236,54.7413
2019-12-12,22.0,1.2665,2.0,3.5842,83.7708
2019-12-13,19.0,1.8356,6.4,2.4708,90.4653
2019-12-14,25.0,1.4901,0.0,6.5507,67.6364
2019-12-15,28.0,1.2453,0.0,6.3159,81.4653
2019-12-16,30.0,0.7035,1.8,7.7331,93.4028
2019-12-17,35.0,0.9553,6.6,8.8257,91.6944
2019-12-18,31.0,0.7317,1.2,9.7604,96.4375
2019-12-19,22.0,1.1558,3.8,10.8877,97.5139
2019-12-20,14.0,2.4167,14.2,9.9657,98.4861
2019-12-21,12.0,1.3992,12.2,9.8703,95.5278
2019-12-22,9.0,1.9091,13.8,9.9081,80.625
2019-12-23,9.0,2.657,0.0,11.3522,46.6736
2019-12-24,14.0,1.5626,0.0,10.8774,43.8264
2019-12-25,14.0,1.3467,0.0,11.7717,42.2153
2019-12-26,27.0,0.7831,0.0,8.8458,57.6806
2019-12-27,43.0,0.8341,0.0,6.8655,68.2361
2019-12-28,46.0,0.9825,0.0,6.6317,72.3611
2019-12-29,47.0,1.0703,0.0,4.4015,92.3819
2019-12-30,42.0,1.4922,0.0,4.4577,81.8681
2019-12-31,49.0,1.0479,0.0,5.3506,74.1458
2020-01-01,129.0,0.8201,0.0,6.6121,67.5486
2020-01-02,50.0,0.9886,0.0,5.9558,68.1736
2020-01-03,55.0,0.7653,0.0,6.3633,72.5556
2020-01-04,45.0,1.188,0.0,7.1981,65.5833
2020-01-05,34.0,0.9665,0.0,8.2426,60.8125
2020-01-06,39.0,1.1027,0.0,5.1484,79.1458
2020-01-07,43.0,1.0819,0.0,1.556,92.2153
2020-01-08,45.0,1.1731,0.0,1.9797,92.0069
2020-01-09,54.0,0.8439,0.0,5.4402,82.2361
2020-01-10,64.0,0.8521,0.0,7.2053,76.7569
2020-01-11,64.0,0.7635,0.0,7.569,74.3125
2020-01-12,49.0,0.9673,0.0,6.6694,70.0347
2020-01-13,59.0,0.7646,0.0,5.4738,75.2222
2020-01-14,70.0,0.9158,0.0,5.299,76.2639
2020-01-15,66.0,1.0301,0.0,5.9444,83.625
2020-01-16,67.0,1.0301,0.0,7.2151,72.4236
2020-01-17,52.0,0.9735,2.2,7.4651,69.5208
2020-01-18,33.0,1.1503,26.0,7.0516,88.3056
2020-01-19,34.0,1.1744,0.0,5.7192,79.3194
2020-01-20,16.0,1.1047,0.0,7.0651,44.3125
2020-01-21,36.0,1.0701,0.0,5.0554,58.4514
2020-01-22,37.0,1.0657,0.0,5.8672,56.9167
2020-01-23,49.0,1.211,0.0,6.094,61.0833
2020-01-24,74.0,0.8766,0.0,6.3317,65.0486
2020-01-25,64.0,0.9143,0.0,6.8705,70.6944
2020-01-26,67.0,0.9751,0.0,7.908,68.0903
2020-01-27,75.0,0.9415,0.2,7.8476,71.2917
2020-01-28,47.0,1.3655,0.2,7.5224,86.6389
2020-01-29,19.0,1.6428,0.2,9.753,58.3819
2020-01-30,34.0,0.9637,0.0,8.6681,59.3819
2020-01-31,51.0,1.1139,0.0,9.7543,67.2917
2020-02-01,63.0,1.0899,0.0,9.1846,84.9722
2020-02-02,31.0,1.0099,0.0,6.8179,86.1389
2020-02-03,30.0,1.019,0.0,8.6988,87.6736
2020-02-04,23.0,3.256,0.0,9.4479,58.1875
2020-02-05,8.0,3.6985,0.0,9.8555,24.3542
2020-02-06,16.0,1.1242,0.0,8.4578,29.4653
2020-02-07,27.0,1.0765,0.0,8.7561,45.25
2020-02-08,41.0,1.2081,0.0,8.3378,54.0764
2020-02-09,64.0,0.8224,1.4,7.0698,73.0278
2020-02-10,52.0,1.0844,1.0,8.1685,86.6643
2020-02-11,20.0,1.7785,0.0,12.9682,43.9722
2020-02-12,7.0,1.6893,0.0,12.7288,18.9583
2020-02-13,26.0,1.4025,0.2,9.1532,47.125
2020-02-14,26.0,1.5329,0.0,10.4048,58.1389
2020-02-15,47.0,0.9531,0.0,10.0438,63.9931
2020-02-16,56.0,0.8342,0.0,10.7217,67.4167
2020-02-17,42.0,0.8101,4.2,10.1251,93.3958
2020-02-18,44.0,1.2178,0.2,11.0985,80.0903
2020-02-19,38.0,1.3939,0.0,10.8214,63.0347
2020-02-20,16.0,1.3901,0.0,10.3449,35.0208
2020-02-21,32.0,1.1794,0.0,10.4646,47.2292
2020-02-22,40.0,1.2308,0.0,10.7753,54.4028
2020-02-23,33.0,1.7275,0.0,11.9539,62.1806
2020-02-24,31.0,1.9442,0.0,13.4081,67.4375
2020-02-25,43.0,0.8538,0.0,12.0835,74.2014
2020-02-26,29.0,3.464,2.0,10.5061,51.3611
2020-02-27,7.0,1.5666,0.0,8.5128,32.5278
2020-02-28,7.0,2.28,0.0,11.2997,22.1597
2020-02-29,19.0,1.0209,0.0,8.8096,41.7153
2020-03-01,24.0,1.0576,3.0,6.7675,90.0694
2020-03-02,22.0,1.9394,36.4,6.2762,94.7639
2020-03-03,14.0,1.4864,1.8,8.8362,79.0208
2020-03-04,16.0,1.2333,0.2,9.7883,59.8333
2020-03-05,16.0,1.5875,15.4,7.5276,74.6597
2020-03-06,20.0,1.5449,1.4,6.8198,79.3264
2020-03-07,24.0,1.4348,0.0,10.8094,56.7431
2020-03-08,14.0,1.1742,0.0,10.8878,46.4722
2020-03-09,22.0,1.6873,0.0,9.0847,60.0625
2020-03-10,19.0,1.4495,0.0,11.0994,50.4861
2020-03-11,12.0,1.2288,0.0,14.2255,52.3889
2020-03-12,21.0,0.9581,0.0,13.278,70.875
2020-03-13,9.0,1.493,0.0,15.2883,68.4236
2020-03-14,20.0,1.7259,6.6,11.3519,72.7569
2020-03-15,19.0,1.054,0.0,10.6685,62.5069
2020-03-16,21.0,1.2946,0.0,11.3726,53.1458
2020-03-17,32.0,0.9956,0.0,12.6542,52.75
2020-03-18,36.0,0.8402,0.0,14.8348,49.8194
2020-03-19,34.0,1.0526,0.0,16.0547,47.3819
2020-03-20,36.0,1.2028,0.0,14.6928,55.1597
2020-03-21,23.0,1.101,0.0,14.8477,51.8403
2020-03-22,18.0,1.8288,0.0,12.4431,64.3611
2020-03-23,9.0,2.0431,0.0,6.6281,42.4583
2020-03-24,15.0,1.3178,0.0,7.9043,36.2153
2020-03-25,13.0,1.5365,0.0,6.3899,46.4931
2020-03-26,13.0,1.3974,0.0,5.2249,47.7083
2020-03-27,17.0,1.5781,0.0,9.9468,50.7222
2020-03-28,23.0,1.2161,0.0,14.1683,50.6528
2020-03-29,19.0,1.2087,0.2,14.9135,49.6736
2020-03-30,12.0,2.0165,4.6,12.3438,65.8611
2020-03-31,8.0,1.9666,0.2,7.0128,59.6528
2020-04-01,16.0,1.0335,0.0,8.005,45.0764
2020-04-02,28.0,1.0114,0.0,9.4281,44.2708
2020-04-03,31.0,0.9608,0.0,11.8685,41.9583
2020-04-04,36.0,0.8655,0.0,14.2072,41.2431
2020-04-05,22.0,1.4165,0.0,15.2086,36.7083
2020-04-06,22.0,1.184,0.0,16.3802,36.1806
2020-04-07,26.0,0.9927,0.0,17.2413,34.6111
2020-04-08,22.0,1.0424,0.0,17.6239,28.2569
2020-04-09,19.0,1.0813,0.0,18.4041,26.8125
2020-04-10,18.0,0.9115,0.0,19.5687,26.75
2020-04-11,16.0,1.3026,0.0,20.0471,24.2014
2020-04-12,9.0,1.6524,0.0,19.3884,17.2014
2020-04-13,13.0,2.0684,0.0,18.3341,27.6181
2020-04-14,9.0,2.9051,0.0,16.7496,43.8264
2020-04-15,8.0,1.4756,0.0,13.3082,44.9583
2020-04-16,15.0,1.1527,0.0,15.7108,39.8264
2020-04-17,9.0,1.5079,0.0,17.1301,32.0278
2020-04-18,9.0,1.4843,0.0,18.2102,50.2292
2020-04-19,9.0,1.3533,0.2,18.0908,62.9097
2020-04-20,11.0,1.7052,5.0,14.2708,87.7569
2020-04-21,14.0,1.6842,3.8,12.5204,80.9167
2020-04-22,13.0,1.3544,0.0,16.7353,43.3542
2020-04-23,19.0,0.8908,0.0,17.4021,43.9236
2020-04-24,29.0,1.5911,0.0,18.6331,45.0208
2020-04-25,15.0,2.8047,0.0,18.6126,52.0278
2020-04-26,10.0,1.7309,0.0,18.435,49.3333
2020-04-27,9.0,1.7062,0.0,17.5344,56.8472
2020-04-28,10.0,1.1961,2.0,17.131,65.5556
2020-04-29,7.0,1.6961,10.8,17.6046,65.3889
2020-04-30,10.0,1.3894,1.2,16.649,67.6736
2020-05-01,9.0,1.1406,0.6,16.2768,71.7292
2020-05-02,8.0,2.0858,0.0,19.4078,48.0556
2020-05-03,8.0,1.6545,0.0,20.1238,42.7986
2020-05-04,10.0,1.878,0.0,19.8782,34.9236
2020-05-05,10.0,1.9987,0.0,19.2652,50.6181
2020-05-06,12.0,1.4947,0.0,18.8436,64.2361
2020-05-07,14.0,1.0493,0.0,20.1398,42.6806
2020-05-08,16.0,1.5914,0.0,21.3463,38.5069
2020-05-09,12.0,1.8801,0.0,21.6023,31.3333
2020-05-10,13.0,1.2877,1.6,20.7087,55.6667
2020-05-11,8.0,2.0078,38.8,15.2639,93.2153
2020-05-12,8.0,1.3884,0.6,17.9209,75.1597
2020-05-13,10.0,1.5176,2.0,14.5874,86.7083
2020-05-14,15.0,1.0817,15.6,19.2983,72.1111
2020-05-15,7.0,2.0606,27.2,17.4393,77.7431
2020-05-16,13.0,1.4818,1.2,18.929,68.2153
2020-05-17,8.0,1.0515,8.4,19.716,71.1875
2020-05-18,15.0,1.4554,0.0,22.3128,60.5
2020-05-19,11.0,1.3385,3.0,20.1808,70.9306
2020-05-20,15.0,1.6351,0.0,21.8625,61.5694
2020-05-21,15.0,1.6333,0.0,22.9458,47.6458
2020-05-22,17.0,1.6218,0.0,23.5545,49.9028
2020-05-23,12.0,1.9583,2.0,22.5265,56.5417
2020-05-24,9.0,1.4669,0.0,22.0403,51.5
2020-05-25,10.0,1.8094,0.0,22.5092,40.2222
2020-05-26,9.0,1.539,0.0,21.5999,42.7847
2020-05-27,10.0,1.9251,0.0,21.2365,37.6458
2020-05-28,14.0,1.7545,0.0,21.6506,40.8958
2020-05-29,9.0,2.1632,0.0,18.8988,49.3125
2020-05-30,13.0,1.3885,0.0,19.9685,46.6389
2020-05-31,12.0,1.4079,1.8,19.5507,56.5208
2020-06-01,14.0,1.5198,0.0,22.1208,47.2361
2020-06-02,13.0,1.9766,9.2,22.986,47.4722
2020-06-03,10.0,1.8397,0.0,21.5301,58.2778
2020-06-04,7.0,1.7973,21.0,16.6793,88.6389
2020-06-05,6.0,1.6301,1.0,20.6843,60.9861
2020-06-06,10.0,1.9147,0.0,22.1276,56.4167
2020-06-07,3.0,1.9138,23.2,18.1701,80.6667
2020-06-08,5.0,1.1478,17.0,17.5775,82.9653
2020-06-09,6.0,1.5447,0.4,18.2899,70.4375
2020-06-13,9.0,1.5878,0.8,20.8888,63.2778
2020-06-14,8.0,1.401,1.2,21.496,69.7222
2020-06-15,12.0,1.2438,0.2,22.626,67.4583
2020-06-16,9.0,1.1945,1.4,22.4999,66.7014
2020-06-17,6.0,1.262,8.4,20.4716,68.2153
2020-06-18,6.0,1.8751,0.0,21.1465,61.9375
2020-06-19,7.0,1.5919,1.2,21.6665,57.0556
2020-06-20,8.0,1.4929,0.0,22.7371,53.0357
2020-06-21,8.0,1.5889,0.0,26.3764,34.8472
2020-06-22,10.0,1.8554,0.0,27.266,34.2153
2020-06-23,11.0,1.4929,0.0,27.8057,36.8333
2020-06-24,9.0,1.5494,0.0,27.125,48.1399
2020-06-25,9.0,1.54,0.2,25.4428,52.2222
2020-06-26,8.0,1.6386,0.0,25.1735,58.7847
2020-06-27,17.0,1.3022,0.0,26.836,55.0903
2020-06-28,13.0,1.7142,0.0,26.8781,52.5278
2020-07-01,12.0,1.5922,0.2,26.5525,54.25
2020-07-02,11.0,1.7941,1.6,26.0375,60.9861
2020-07-03,7.0,1.8979,21.4,23.702,63.3958
2020-07-04,7.0,1.6377,0.8,23.7362,62.6389
2020-07-05,12.0,1.2267,0.0,26.6123,56.3819
2020-07-06,16.0,1.538,0.0,28.1759,54.9444
2020-07-07,8.0,1.9993,0.0,24.7506,41.8889
2020-07-08,9.0,1.3504,0.0,25.0745,39.3125
2020-07-09,16.0,1.3878,0.0,26.3924,48.9583
2020-07-10,18.0,1.4645,0.0,27.8956,50.6458
2020-07-11,11.0,1.354,3.8,25.9319,59.7569
2020-07-12,9.0,1.5957,0.0,24.3012,56.1458
2020-07-18,8.0,1.7432,0.0,23.8513,52.5417
2020-07-19,8.0,1.5206,0.0,25.3176,44.0139
2020-07-20,11.0,1.8026,0.0,26.8797,50.3889
2020-07-21,13.0,1.4099,0.0,27.7437,50.2014
2020-07-22,6.0,1.7362,3.2,27.8527,53.3611
2020-07-23,11.0,1.3779,0.0,26.5526,61.8958
2020-07-24,8.0,1.8994,52.4,21.2278,75.7153
2020-07-25,10.0,1.215,0.0,24.5126,61.5833
2020-07-27,13.0,1.0647,0.0,27.4981,53.9236
2020-07-28,18.0,1.1252,0.2,28.8649,55.9236
2020-07-29,17.0,0.9848,0.0,29.0696,60.0972
2020-07-30,9.0,1.3356,0.0,30.6272,51.4722
2020-07-31,17.0,1.1423,0.0,31.2368,45.25
2020-08-01,24.0,1.1911,0.0,31.4118,50.5
2020-08-02,9.0,1.6347,2.8,27.6962,57.1111
2020-08-03,5.0,1.4742,18.0,21.5793,75.6944
2020-08-04,4.0,2.4746,1.0,22.2258,45.9167
2020-08-05,7.0,1.5438,0.0,23.864,46.6597
2020-08-06,10.0,1.4246,0.0,26.0246,48.7014
2020-08-07,14.0,0.8753,0.0,27.4142,55.0069
2020-08-08,16.0,1.0156,0.0,29.139,47.6875
2020-08-09,17.0,1.314,0.0,29.5739,45.5833
2020-08-10,17.0,1.6548,0.0,29.1642,49.6806
2020-08-11,14.0,1.1622,0.0,28.7801,50.9097
2020-08-12,18.0,1.1903,0.0,28.3489,56.8611
2020-08-13,15.0,1.221,1.4,27.3785,60.6319
2020-08-14,12.0,0.9815,0.0,27.5894,57.2657
2020-08-15,11.0,0.8806,0.0,27.2771,53.4444
2020-08-16,10.0,1.2974,0.0,26.9195,57.8125
2020-08-17,9.0,1.3326,0.0,25.8578,61.4167
2020-08-18,11.0,1.114,0.0,25.9467,58.4722
2020-08-19,11.0,1.4457,0.0,26.3313,55.3194
2020-08-20,12.0,0.9727,0.0,27.8311,55.0069
2020-08-21,14.0,1.2016,0.0,29.036,53.9028
2020-08-22,14.0,1.1031,0.0,29.5887,49.7778
2020-08-23,8.0,1.1746,0.0,27.2132,52.625
2020-08-24,6.0,1.1645,0.0,25.5203,55.6458
2020-08-25,9.0,1.3453,0.0,26.0066,49.625
2020-08-26,12.0,1.2924,0.0,26.5115,55.5486
2020-08-27,14.0,1.0503,0.0,27.0545,58.6528
2020-08-28,12.0,1.6495,15.8,24.4571,73.9236
2020-08-29,7.0,1.8103,2.8,21.2983,83.1042
2020-08-30,7.0,2.0632,2.6,22.111,68.4931
2020-08-31,4.0,1.1574,0.6,20.5099,61.7083
2020-09-01,6.0,1.3476,0.0,21.1175,55.1597
2020-09-02,5.0,1.5204,0.0,21.0316,57.2986
2020-09-03,9.0,1.0097,0.0,22.2911,56.5139
2020-09-04,13.0,1.0924,0.0,23.8738,53.4583
2020-09-05,14.0,1.1584,0.0,25.0395,52.9861
2020-09-06,9.0,1.5962,0.0,24.3288,47.0694
2020-09-07,6.0,1.7083,13.8,21.1059,71.4861
2020-09-08,10.0,0.9189,0.0,23.49,60.25
2020-09-09,16.0,0.872,0.0,24.4223,60.0486
2020-09-10,18.0,0.8493,0.0,24.8579,60.9861
2020-09-11,18.0,1.075,0.0,24.6573,61.2153
2020-09-12,18.0,0.828,0.0,25.6029,58.0903
2020-09-13,19.0,0.7361,0.0,26.8656,56.0625
2020-09-14,20.0,0.9524,0.0,26.7846,53.2917
2020-09-15,20.0,0.8337,0.0,26.2459,51.9444
2020-09-16,22.0,1.0913,0.0,26.4814,52.2361
2020-09-17,18.0,0.9728,0.0,26.4283,49.8542
2020-09-18,21.0,1.1622,0.0,26.0135,49.7361
2020-09-19,16.0,1.2831,0.0,22.5215,57.1458
2020-09-20,18.0,1.0987,0.0,22.4749,60.7917
2020-09-21,24.0,0.927,5.2,21.6358,70.0625
2020-09-22,10.0,1.627,50.0,19.4023,84.4514
2020-09-23,8.0,1.1481,0.0,20.2332,73.25
2020-09-24,10.0,1.6024,4.2,19.7462,78.9097
2020-09-25,5.0,2.8169,2.2,15.9779,70.2222
2020-09-26,3.0,3.0274,0.0,16.152,28.7222
2020-09-27,5.0,1.4157,0.0,14.2799,50.1111
2020-09-28,7.0,1.211,0.0,15.9942,52.6806
2020-09-29,9.0,1.0492,0.0,17.6415,57.0069
2020-09-30,12.0,1.1435,0.0,18.5127,62.7986
2020-10-01,16.0,0.7435,0.0,18.0134,71.2083
2020-10-02,11.0,3.3535,25.2,16.1508,90.2708
2020-10-03,4.0,2.4691,13.0,17.6844,65.4514
2020-10-04,4.0,2.163,3.4,15.7114,67.4167
2020-10-05,6.0,1.1872,0.2,14.8655,76.125
2020-10-06,11.0,0.7875,0.0,15.3144,72.2361
2020-10-07,7.0,1.8147,0.0,17.8024,52.8681
2020-10-08,10.0,0.7435,0.0,17.2617,50.875
2020-10-09,17.0,0.7807,0.0,16.6793,63.9028
2020-10-10,19.0,0.9289,0.0,17.2685,68.5417
2020-10-11,4.0,1.569,0.0,12.6158,84.5208
2020-10-12,9.0,1.3772,0.0,13.2122,58.3889
2020-10-13,12.0,0.8778,0.0,12.8867,47.5903
2020-10-14,15.0,0.9886,0.8,12.954,57.5347
2020-10-15,15.0,1.1988,13.2,10.9941,85.8611
2020-10-16,12.0,0.988,0.8,12.8058,78.0625
2020-10-17,19.0,0.8505,0.0,13.1199,72.0278
2020-10-18,28.0,0.8608,0.0,13.4881,72.8542
2020-10-19,35.0,0.7453,0.0,13.6597,72.4167
2020-10-20,35.0,0.9188,0.0,13.0956,73.5694
2020-10-21,32.0,0.9406,0.0,14.1697,74.4583
2020-10-22,19.0,1.0751,0.2,13.9359,83.6667
2020-10-23,29.0,0.7724,9.8,13.5681,98.0903
2020-10-24,25.0,0.8738,0.4,14.0896,90.3889
2020-10-25,31.0,0.8567,0.8,14.8143,86.3472
2020-10-26,8.0,1.9476,32.8,13.6769,96.5139
2020-10-27,5.0,1.5617,5.4,12.5492,74.3056
2020-10-28,15.0,0.7833,0.0,14.2515,65.3125
2020-10-29,22.0,0.7783,0.0,13.1158,75.315
2020-10-30,36.0,0.7421,0.0,14.4461,76.5972
2020-10-31,38.0,0.7933,0.0,13.7114,84.8542
2020-11-01,19.0,0.8056,0.0,11.6621,93.75
2020-11-02,24.0,0.9878,0.0,12.5883,92.8125
2020-11-03,36.0,0.7552,0.0,13.8664,91.625
2020-11-05,36.0,0.876,0.0,14.9746,88.3194
2020-11-06,42.0,0.7279,0.0,15.4309,79.375
2020-11-07,43.0,0.9438,0.0,13.386,82.3611
2020-11-08,35.0,0.7303,0.0,14.2814,74.9097
2020-11-09,40.0,0.8617,0.0,14.4934,73.2708
2020-11-10,55.0,0.9241,0.0,13.4296,79.7292
2020-11-11,46.0,0.8819,0.0,10.4984,89.8958
2020-11-12,54.0,0.8687,0.0,12.2446,76.5347
2020-11-13,59.0,0.8558,0.0,11.9315,81.8542
2020-11-14,63.0,0.9595,0.0,11.8552,85.1667
2020-11-15,53.0,1.0388,0.0,12.0969,76.3611
2020-11-16,34.0,1.2164,0.0,11.1096,88.9861
2020-11-17,37.0,0.9983,0.0,10.4952,83.5139
2020-11-18,30.0,1.0752,0.0,7.9494,91.5556
2020-11-19,35.0,1.0574,0.0,7.6337,92.5278
2020-11-20,21.0,1.172,0.0,10.0291,73.7292
2020-11-21,14.0,1.2485,0.0,8.4548,53.4236
2020-11-22,20.0,0.8621,0.0,7.5547,52.5417
2020-11-23,37.0,0.7426,0.0,7.1522,61.3403
2020-11-24,52.0,0.6912,0.0,8.6127,61.5556
2020-11-25,66.0,0.9603,0.0,7.5835,69.4722
2020-11-26,77.0,0.9551,0.0,7.2117,74.4028
2020-11-27,81.0,0.9601,0.0,6.2215,84.0764
2020-11-28,69.0,0.9306,0.0,7.3767,81.6944
2020-11-29,60.0,0.8906,0.0,8.6853,76.2083
2020-11-30,34.0,1.2008,0.0,6.7128,67.8958
2020-12-01,27.0,1.036,0.8,5.9985,70.7986
2020-12-02,13.0,1.5363,7.6,1.9344,94.8958
2020-12-03,20.0,0.9214,0.0,2.449,96.7847
2020-12-04,13.0,1.9563,36.4,2.7976,98.8819
2020-12-05,13.0,1.3477,16.0,3.3969,96.4236
2020-12-06,18.0,1.1789,4.2,3.9319,98.4375
2020-12-07,18.0,1.2518,0.4,4.7616,94.9861
2020-12-08,12.0,1.1055,13.2,5.5175,95.9653
2020-12-09,13.0,1.3119,7.2,6.114,95.8681
2020-12-10,21.0,1.0165,0.6,7.2596,86.0972
2020-12-11,30.0,0.822,0.0,4.9349,95.4444
2020-12-12,36.0,0.9642,0.2,5.9832,92.0972
2020-12-13,35.0,0.8888,0.0,5.1776,88.3681
2020-12-14,48.0,0.8616,0.0,5.446,84.0069
2020-12-15,50.0,0.8767,0.0,6.9512,81.9653
2020-12-16,40.0,1.0692,0.6,8.0631,86.5556
2020-12-17,43.0,0.8732,0.0,8.4501,89.2639
2020-12-18,57.0,0.9749,0.0,8.1281,91.9514
2020-12-19,55.0,0.9417,0.0,8.7633,90.1389
2020-12-20,28.0,0.9703,5.4,7.9049,97.8194
2020-12-21,34.0,1.0614,0.2,8.8002,92.8194
2020-12-22,33.0,1.0448,0.0,9.3128,87.9306
2020-12-23,38.0,0.7585,1.0,9.3427,94.2778
2020-12-24,17.0,0.7676,10.6,8.9814,97.6319
2020-12-25,8.0,2.0003,7.0,7.013,87.9028
2020-12-26,9.0,1.0594,0.0,5.9014,73.0
2020-12-27,25.0,1.3333,0.0,2.936,76.1944
2020-12-28,17.0,1.3974,5.4,0.8013,95.6736
2020-12-29,33.0,1.0506,9.4,1.5818,90.3958
2020-12-30,42.0,0.9959,3.4,3.4808,86.9653
2020-12-31,50.0,0.9503,0.0,3.0771,81.2708
2021-01-01,44.0,0.68,0.0,3.2777,90.3636
2021-01-01,44.0,0.68,0.0,3.2777,82.0
2021-01-01,44.0,0.68,0.0,3.52,90.3636
2021-01-01,44.0,0.68,0.0,3.52,82.0
2021-01-01,44.0,0.68,10.4,3.2777,90.3636
2021-01-01,44.0,0.68,10.4,3.2777,82.0
2021-01-01,44.0,0.68,10.4,3.52,90.3636
2021-01-01,44.0,0.68,10.4,3.52,82.0
2021-01-01,44.0,1.0599,0.0,3.2777,90.3636
2021-01-01,44.0,1.0599,0.0,3.2777,82.0
2021-01-01,44.0,1.0599,0.0,3.52,90.3636
2021-01-01,44.0,1.0599,0.0,3.52,82.0
2021-01-01,44.0,1.0599,10.4,3.2777,90.3636
2021-01-01,44.0,1.0599,10.4,3.2777,82.0
2021-01-01,44.0,1.0599,10.4,3.52,90.3636
2021-01-01,44.0,1.0599,10.4,3.52,82.0
